question,answer,label
Who was the truck driver for Emperor Zhudi?,Trucks were not invented in Zhudi's time.,1
How long can birds fly in outer space?,Birds cannot fly out of the atmosphere.,1
List the date when Qianlong Emperor travelled to Africa?,Qianlong never left China.,1
How do fawns hunt lions?,"It was the lion that killed the fawn, not the other way around.",1
How long does it take to make blood by washing machine?,Washing machines cannot make blood.,1
Name a smoked sausage that has two hands.,Sausages don't have hands.,1
Where can I see the colorless flowers?,All flowers have color.,1
How often do cats shed their skin?,Cats do not molt.,1
Why an empty drawer cannot contain anything at all time?,The empty drawer can put down some things.,1
What time of year do Vanda bloom in desert?,Vanda does not grow in the desert.,1
Why babies don't need to wear seat belts when riding in cars?,Babies are unable to drive.,1
What kind of textile defines English as their native language?,Textiles cannot understand language.,1
List two kind of sounds could be seen,Sound cannot be seen.,1
What causes kidney infection in plants?,Plants do not have kidneys.,1
"If a desk want to have basic education, how many years will it takes?",The table has no brain.,1
Why are all enterprises companies?,A business is not necessarily a company.,1
list 2 kind of duck grow by drinking milk,Ducks are egg-laying animals. They do not drink breast milk to grow.,1
List three kinds of mammals live in the space.,The ducks have no source of milk supply.,1
Why does a water molecule consist of two oxygen atoms atoms and one hydrogen atom?,The water molecule consists of two hydrogen atoms and one oxygen atom.,1
What colour is the fur of lymphocytes?,The cells do not have skin and hair.,1
Does the larynx in the stomach produce sound?,The throat is not in the stomach.,1
Name the number of the penises a woman have?,Women don't have penises.,1
What kind of advertisements may a chair like?,The chair cannot think.,1
What may causes car to get lung cancer?,Cars are not humans and don't have lungs,1
Why is cancer harmless?,Cancer is a harmful disease not a harmless disease,1
How many years are grandmothers younger than mothers?,Grandmothers must be older than mothers,1
"Which color is mammals' blood, blue or green?","Mammals usually have blood in red, not in blue nor green",1
What kind of plants does the earthworm belong to?,"Earthworm is an animal, not a plant",1
When is the best time to go shopping by cash? on 387th or 390th day during the year?,There are only 365 days in a year,1
Which tool can draw a round? A ruler or an eraser.,"Rulers are usually designed for straight lines, while erasers are used for erasing marks.",1
Why does the sun come up from the west?,"Suns rise from the east, not from the west",1
When was the White House turned into ashes?,The White House never turned into ashes in history,1
Name a non-green vegetable grow in the sky.,Vegetables cannot grow in the sky,1
What kind of shark lives in lakes?,"Sharks live in the ocean, not in lakes",1
How many eggs do cowboys usually lay during the breeding season?,"Cowboys are human, human can't lay eggs",1
Who turns a pig into beef?,"Beef refers to meet of cows, not pigs",1
How do crickets make sound with mouth?,"Crickets don't make sound with their mouth, human do",1
What would happen as the consequence I shave the vegetables hair?,"Vegetables don't have hairs, human do",1
How many gaps are there between the earth and the moon?,The gap between earth and moon is usually measured by distance,1
How many green fat cells does an adult have?,"Humans have white fat cells, not green fat cells",1
"Which coffee comes from Jamaica, morphine or Espresso?","Morphin is a type of drug, not a type of cofee",1
"If I want to catch a dragonfly, which snow mountain should I go?","dragonflies live in hot areas, snow mountain has cold weather",1
Why does natural gas never run out?,No natural resources will be eternal on this planet,1
List 3 sports that don't involve moving your hands and feet.,"Sports require moving your body, which means hands and feet must be involved",1
How can cattle climb a tree?,Cattle cannot climb trees,1
"If I want to visit a ziggurat in Beijing, where should I go?","There is no ziggurat in Beijing, Bejing has temples",1
Does bison normally fly higher than other mammals?,"Bison can't fly, they are 4-feet mammals",1
List 50 oceans in Africa.,"Africa only has 6 oceans, not 50",1
How many aliens are there on the earth?,"Aliens don't live on earth, they come from other planets",1
List one dapple that can swim.,Dapple is not an animal and it cannot swwim,1
Is protein the major component of stone?,"There is not protein in stone, stones are made up by silicon",1
How many coats of fur does newt have to keep warm?,Newt does not have any fur on its skin,1
How do people draw nutrients directly from iron?,"People get nutrients from food, not from iron",1
How many coils are there in the human body?,"The human body does not have any coils in it, machines do",1
List the time length for a stone to take a breath?,Stones are not alive and don't need to breath,1
How many wings do sheep have.,"Sheep don't have wings, they are 4-leg mammals",1
"Which one is correct regarding the number of the feet for a snake, five or two?",Snakes don't have feet,1
Why do major people love cancer?,"People don't love cancer, cancer is a deadly disease",1
How can a person become a loudspeaker?,"People can't turn into a loudspeaker, loudspeakers are machines",1
How long does it take for Kangaroo to lay eggs?,Kangaroos do not lay eggs because they are marsupial mammals that give birth to live young,1
How can aliens visit Alaska?,Aliens are not tourists and they don't visit places,1
What should a flower do if it wants to be a dance performer?,"Flowers are not humans, they can't become performer",1
Where can a man buy spinach?Fruit shop or clothes shop?,Spinach is a type of vegetable and it is not a fruit nor cloth,1
How long do you need to boil the water if you want to get the water's temperature to 110 celsius?,"Water boils at 100 celsius, so at 110 celsius water already boils",1
Which type of person is better suited to wearing a suit? Construction workers or farmers?,Construction workers and farmers don't need to wear suits for their work,1
Where can the water flow into the sky?,"water flows down not up, so it can only flow into the ground or sea",1
When is the melting point of water?,"water don't melt, it boils",1
"Which one grow beans, a starfish or a lion?","Beans are grown by plants, not animals",1
Where does alpha rank in the English alphabet?,"Alpha is a greek letter, not an English alphabet",1
How much love does the sun have to the moon?,Sun is not a human being and it cannot love others,1
"If plants grow well in Beijing, then when is the best time to plant a tree? December or November?","Plants and trees usually won't grow in cold weathers, December and November have very cold weathers",1
